age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,row_id,segmento_sociodemo,segmento_educacional
30,technician,single,secondary,False,707,False,False,cellular,26.0,5.0,228,1,-1,0,,False,39558,adulto soltero,adulto no universitario
31,management,single,tertiary,False,816,True,False,cellular,26.0,5.0,302,1,40,1,failure,False,39560,adulto soltero,adulto universitario
33,technician,single,secondary,False,4792,False,False,cellular,26.0,5.0,131,3,-1,0,,False,39561,adulto soltero,adulto no universitario
37,admin.,married,secondary,False,11303,False,False,cellular,26.0,5.0,500,2,-1,0,,False,39563,adulto casado,adulto no universitario
30,management,single,tertiary,False,938,False,False,cellular,26.0,5.0,172,2,105,1,other,False,39564,adulto soltero,adulto universitario
34,management,married,tertiary,False,47,False,False,cellular,26.0,5.0,244,1,-1,0,,False,39568,adulto casado,adulto universitario
33,management,married,tertiary,False,1778,False,False,cellular,26.0,5.0,134,1,103,1,success,False,39570,adulto casado,adulto universitario
34,management,single,tertiary,False,808,False,False,cellular,26.0,5.0,376,2,97,1,other,False,39572,adulto soltero,adulto universitario
35,technician,married,tertiary,False,8029,True,False,cellular,26.0,5.0,167,1,285,4,success,False,39576,adulto casado,adulto universitario
35,technician,single,secondary,False,1693,True,False,cellular,26.0,5.0,58,1,105,1,success,False,39580,adulto soltero,adulto no universitario
30,management,married,,False,385,False,False,cellular,26.0,5.0,56,2,97,2,other,False,39581,adulto casado,otros
34,technician,married,tertiary,False,23076,False,False,cellular,26.0,5.0,243,2,35,6,other,True,39583,adulto casado,adulto universitario
32,technician,divorced,tertiary,False,267,False,False,cellular,26.0,5.0,128,1,-1,0,,False,39589,otros,adulto universitario
36,technician,married,secondary,False,15485,False,False,cellular,26.0,5.0,83,1,42,1,success,False,39595,adulto casado,adulto no universitario
31,technician,married,secondary,False,180,False,False,cellular,26.0,5.0,222,1,70,2,success,False,39596,adulto casado,adulto no universitario
31,management,married,tertiary,False,2196,True,False,cellular,26.0,5.0,299,2,-1,0,,False,39611,adulto casado,adulto universitario
34,management,single,tertiary,False,0,False,False,cellular,26.0,5.0,93,1,-1,0,,False,39612,adulto soltero,adulto universitario
34,housemaid,married,tertiary,False,0,False,False,cellular,26.0,5.0,141,1,188,1,failure,False,39614,adulto casado,adulto universitario
38,management,married,,False,3576,False,False,cellular,26.0,5.0,579,1,-1,0,,True,39617,adulto casado,otros
30,self-employed,single,tertiary,False,166,False,False,cellular,26.0,5.0,136,1,-1,0,,False,39618,adulto soltero,adulto universitario
32,technician,married,tertiary,False,4089,False,False,cellular,26.0,5.0,114,7,287,3,failure,False,39619,adulto casado,adulto universitario
34,management,single,tertiary,False,0,True,True,cellular,26.0,5.0,197,2,98,1,other,False,39621,adulto soltero,adulto universitario
34,technician,married,tertiary,False,0,False,False,cellular,26.0,5.0,58,1,-1,0,,False,39623,adulto casado,adulto universitario
32,management,married,tertiary,False,410,True,False,cellular,26.0,5.0,252,2,-1,0,,False,39625,adulto casado,adulto universitario
36,admin.,single,tertiary,False,635,False,False,cellular,26.0,5.0,80,1,102,1,failure,False,39626,adulto soltero,adulto universitario
32,technician,married,,False,712,False,False,cellular,26.0,5.0,112,1,-1,0,,False,39627,adulto casado,otros
36,technician,single,secondary,False,144,False,False,cellular,26.0,5.0,87,1,308,2,failure,False,39628,adulto soltero,adulto no universitario
34,technician,single,secondary,False,2178,True,False,cellular,26.0,5.0,41,1,-1,0,,False,39635,adulto soltero,adulto no universitario
34,management,married,tertiary,False,402,False,False,cellular,26.0,5.0,147,1,-1,0,,False,39640,adulto casado,adulto universitario
33,admin.,single,tertiary,False,1077,False,False,cellular,26.0,5.0,118,2,-1,0,,False,39642,adulto soltero,adulto universitario
32,management,single,tertiary,False,312,False,False,cellular,26.0,5.0,208,2,98,2,success,True,39648,adulto soltero,adulto universitario
34,management,single,tertiary,False,2555,True,False,cellular,26.0,5.0,129,2,-1,0,,False,39653,adulto soltero,adulto universitario
32,management,married,tertiary,False,8,True,False,cellular,26.0,5.0,175,2,-1,0,,False,39654,adulto casado,adulto universitario
30,admin.,single,secondary,False,983,True,False,cellular,27.0,5.0,189,2,-1,0,,True,39660,adulto soltero,adulto no universitario
37,admin.,married,secondary,False,1967,False,False,cellular,27.0,5.0,242,1,212,1,success,True,39664,adulto casado,adulto no universitario
34,admin.,married,secondary,False,1406,True,False,cellular,27.0,5.0,145,1,-1,0,,True,39666,adulto casado,adulto no universitario
37,admin.,married,secondary,False,1559,False,False,cellular,27.0,5.0,81,1,-1,0,,False,39671,adulto casado,adulto no universitario
30,admin.,single,secondary,False,1027,True,False,cellular,27.0,5.0,136,2,114,1,success,False,39680,adulto soltero,adulto no universitario
39,technician,married,secondary,False,505,False,False,cellular,27.0,5.0,86,4,-1,0,,False,39681,adulto casado,adulto no universitario
37,admin.,married,secondary,False,7,True,False,cellular,27.0,5.0,224,7,105,1,other,False,39683,adulto casado,adulto no universitario
32,blue-collar,married,secondary,False,10287,True,False,cellular,27.0,5.0,281,4,188,1,failure,True,39687,adulto casado,adulto no universitario
32,unemployed,single,secondary,False,0,False,False,cellular,27.0,5.0,123,2,-1,0,,False,39688,adulto soltero,adulto no universitario
30,management,single,tertiary,False,5359,False,False,cellular,27.0,5.0,119,1,98,1,success,True,39690,adulto soltero,adulto universitario
39,entrepreneur,married,secondary,False,3471,True,False,cellular,27.0,5.0,113,1,-1,0,,False,39693,adulto casado,adulto no universitario
35,technician,married,secondary,False,1368,False,False,cellular,27.0,5.0,329,1,41,2,other,True,39695,adulto casado,adulto no universitario
32,admin.,single,secondary,False,1649,False,False,cellular,27.0,5.0,204,2,-1,0,,False,39697,adulto soltero,adulto no universitario
36,management,married,tertiary,False,217,False,False,cellular,27.0,5.0,103,1,-1,0,,False,39704,adulto casado,adulto universitario
38,technician,single,secondary,False,2442,False,False,cellular,27.0,5.0,161,1,100,3,success,False,39706,adulto soltero,adulto no universitario
32,blue-collar,single,secondary,False,4339,True,True,cellular,27.0,5.0,76,2,-1,0,,False,39717,adulto soltero,adulto no universitario
39,blue-collar,single,secondary,False,254,False,False,cellular,27.0,5.0,128,4,-1,0,,False,39719,adulto soltero,adulto no universitario
32,self-employed,single,tertiary,False,312,True,False,cellular,27.0,5.0,99,2,-1,0,,False,39721,adulto soltero,adulto universitario
30,self-employed,single,tertiary,False,48,False,False,cellular,27.0,5.0,144,2,187,1,failure,False,39723,adulto soltero,adulto universitario
39,technician,married,tertiary,False,437,False,False,telephone,27.0,5.0,186,2,-1,0,,False,39726,adulto casado,adulto universitario
34,management,married,tertiary,False,8000,False,False,cellular,28.0,5.0,110,2,-1,0,,False,39731,adulto casado,adulto universitario
36,self-employed,married,tertiary,False,687,True,False,cellular,28.0,5.0,568,8,-1,0,,False,39734,adulto casado,adulto universitario
36,admin.,married,secondary,False,953,True,False,cellular,28.0,5.0,77,1,100,1,failure,False,39736,adulto casado,adulto no universitario
35,admin.,single,tertiary,False,777,False,True,cellular,28.0,5.0,85,1,-1,0,,False,39737,adulto soltero,adulto universitario
30,admin.,married,secondary,False,0,False,False,cellular,28.0,5.0,93,3,-1,0,,False,39739,adulto casado,adulto no universitario
31,services,single,secondary,False,278,False,False,cellular,28.0,5.0,95,3,-1,0,,False,39743,adulto soltero,adulto no universitario
30,management,single,tertiary,False,1269,False,False,cellular,28.0,5.0,361,2,-1,0,,False,39746,adulto soltero,adulto universitario
32,blue-collar,single,secondary,False,604,False,True,cellular,28.0,5.0,95,3,-1,0,,False,39748,adulto soltero,adulto no universitario
38,technician,single,secondary,False,311,True,False,cellular,28.0,5.0,61,2,-1,0,,False,39749,adulto soltero,adulto no universitario
35,technician,single,tertiary,False,2288,False,False,telephone,28.0,5.0,32,2,-1,0,,False,39750,adulto soltero,adulto universitario
37,admin.,married,tertiary,False,23,True,False,telephone,28.0,5.0,71,1,90,1,other,False,39752,adulto casado,adulto universitario
38,technician,single,tertiary,False,0,True,False,cellular,1.0,6.0,71,1,-1,0,,False,39758,adulto soltero,adulto universitario
38,housemaid,divorced,secondary,False,70,False,False,cellular,1.0,6.0,263,1,-1,0,,True,39767,otros,adulto no universitario
37,technician,married,tertiary,False,6968,False,False,cellular,1.0,6.0,175,1,-1,0,,False,39770,adulto casado,adulto universitario
33,management,married,tertiary,False,1323,False,False,cellular,1.0,6.0,327,1,-1,0,,True,39775,adulto casado,adulto universitario
30,management,married,tertiary,False,155,True,False,cellular,1.0,6.0,353,1,-1,0,,False,39777,adulto casado,adulto universitario
31,unemployed,single,primary,False,3652,False,False,cellular,1.0,6.0,285,1,-1,0,,False,39783,adulto soltero,adulto no universitario
34,admin.,single,secondary,False,528,False,False,cellular,1.0,6.0,165,1,124,1,other,False,39785,adulto soltero,adulto no universitario
37,management,married,tertiary,False,1352,False,False,cellular,1.0,6.0,93,1,347,1,success,False,39797,adulto casado,adulto universitario
34,blue-collar,married,secondary,False,262,False,False,cellular,1.0,6.0,339,1,-1,0,,True,39800,adulto casado,adulto no universitario
35,management,single,tertiary,False,671,True,False,cellular,1.0,6.0,128,1,83,1,success,False,39802,adulto soltero,adulto universitario
30,management,single,tertiary,False,147,False,False,cellular,1.0,6.0,153,1,-1,0,,False,39811,adulto soltero,adulto universitario
30,self-employed,single,tertiary,False,3343,False,False,cellular,1.0,6.0,235,1,-1,0,,True,39819,adulto soltero,adulto universitario
38,technician,single,tertiary,False,25,True,False,cellular,1.0,6.0,232,2,-1,0,,True,39820,adulto soltero,adulto universitario
38,unemployed,single,secondary,False,804,False,False,cellular,1.0,6.0,1087,1,-1,0,,True,39821,adulto soltero,adulto no universitario
34,student,single,,False,1011,False,False,cellular,1.0,6.0,253,1,-1,0,,True,39822,adulto soltero,otros
39,technician,single,tertiary,False,139,False,False,telephone,1.0,6.0,182,1,-1,0,,False,39823,adulto soltero,adulto universitario
31,self-employed,single,tertiary,False,283,False,False,cellular,1.0,6.0,134,1,-1,0,,False,39831,adulto soltero,adulto universitario
34,management,married,tertiary,False,690,True,False,cellular,1.0,6.0,95,2,-1,0,,False,39834,adulto casado,adulto universitario
36,technician,married,tertiary,False,202,False,False,cellular,1.0,6.0,206,1,192,1,failure,False,39837,adulto casado,adulto universitario
36,management,married,tertiary,False,387,False,False,cellular,2.0,6.0,327,1,-1,0,,False,39839,adulto casado,adulto universitario
36,admin.,single,secondary,False,119,False,False,cellular,2.0,6.0,93,2,-1,0,,False,39840,adulto soltero,adulto no universitario
30,management,single,tertiary,False,3289,False,False,cellular,2.0,6.0,111,1,-1,0,,False,39842,adulto soltero,adulto universitario
32,technician,married,tertiary,False,0,True,False,cellular,2.0,6.0,149,1,-1,0,,False,39843,adulto casado,adulto universitario
34,management,divorced,tertiary,False,2466,False,False,cellular,2.0,6.0,143,1,281,5,other,False,39849,otros,adulto universitario
37,admin.,married,secondary,False,597,False,False,cellular,2.0,6.0,395,1,-1,0,,True,39850,adulto casado,adulto no universitario
32,admin.,single,secondary,False,6981,True,False,cellular,2.0,6.0,154,1,194,3,failure,False,39851,adulto soltero,adulto no universitario
37,admin.,married,secondary,False,0,True,False,cellular,2.0,6.0,107,1,-1,0,,True,39852,adulto casado,adulto no universitario
34,management,married,tertiary,False,611,False,False,cellular,2.0,6.0,350,1,-1,0,,True,39853,adulto casado,adulto universitario
36,management,single,tertiary,False,688,False,False,cellular,2.0,6.0,126,1,120,1,failure,False,39854,adulto soltero,adulto universitario
30,student,single,secondary,False,1555,False,False,cellular,2.0,6.0,115,1,-1,0,,False,39858,adulto soltero,adulto no universitario
36,unemployed,single,secondary,False,851,False,False,cellular,2.0,6.0,368,2,-1,0,,False,39859,adulto soltero,adulto no universitario
34,self-employed,single,tertiary,False,90,False,False,cellular,2.0,6.0,84,1,-1,0,,False,39863,adulto soltero,adulto universitario
34,self-employed,married,tertiary,False,2427,False,False,telephone,2.0,6.0,50,2,120,1,other,False,39871,adulto casado,adulto universitario
35,technician,married,secondary,False,2789,True,False,cellular,2.0,6.0,88,1,-1,0,,False,39872,adulto casado,adulto no universitario
38,admin.,married,tertiary,False,1988,False,False,cellular,2.0,6.0,103,1,67,4,success,True,39876,adulto casado,adulto universitario
38,technician,married,secondary,False,1931,False,False,cellular,2.0,6.0,167,1,298,10,other,False,39877,adulto casado,adulto no universitario
38,self-employed,married,tertiary,False,846,False,False,cellular,2.0,6.0,253,1,-1,0,,False,39878,adulto casado,adulto universitario
33,services,divorced,secondary,False,1117,False,False,cellular,2.0,6.0,417,1,-1,0,,True,39880,otros,adulto no universitario
39,admin.,single,secondary,False,782,True,False,cellular,2.0,6.0,162,2,28,15,failure,False,39883,adulto soltero,adulto no universitario
39,technician,married,secondary,False,1587,True,False,cellular,2.0,6.0,171,3,-1,0,,True,39889,adulto casado,adulto no universitario
36,blue-collar,married,secondary,False,79,True,True,cellular,2.0,6.0,74,2,-1,0,,False,39892,adulto casado,adulto no universitario
32,admin.,married,tertiary,False,653,False,False,cellular,2.0,6.0,84,1,-1,0,,True,39900,adulto casado,adulto universitario
35,admin.,married,secondary,False,269,True,True,cellular,2.0,6.0,392,1,-1,0,,False,39901,adulto casado,adulto no universitario
39,unemployed,single,tertiary,False,79,False,False,cellular,2.0,6.0,369,1,-1,0,,False,39902,adulto soltero,adulto universitario
38,technician,married,secondary,False,5115,True,False,cellular,2.0,6.0,318,1,95,7,success,True,39906,adulto casado,adulto no universitario
30,student,single,tertiary,False,3094,False,False,cellular,2.0,6.0,116,2,-1,0,,False,39907,adulto soltero,adulto universitario
31,student,single,tertiary,False,64,False,False,cellular,2.0,6.0,261,2,-1,0,,True,39909,adulto soltero,adulto universitario
32,management,married,secondary,False,625,True,False,cellular,2.0,6.0,352,1,56,2,failure,False,39917,adulto casado,adulto no universitario
34,admin.,single,secondary,False,4447,True,False,cellular,2.0,6.0,159,1,84,2,failure,False,39918,adulto soltero,adulto no universitario
32,management,divorced,tertiary,False,530,True,False,cellular,2.0,6.0,118,1,60,1,failure,False,39919,otros,adulto universitario
33,technician,divorced,tertiary,False,0,True,False,cellular,2.0,6.0,72,1,-1,0,,False,39929,otros,adulto universitario
35,blue-collar,married,,False,444,False,False,cellular,2.0,6.0,59,2,-1,0,,False,39930,adulto casado,otros
37,entrepreneur,married,tertiary,False,189,False,False,cellular,2.0,6.0,253,2,-1,0,,True,39932,adulto casado,adulto universitario
35,management,married,tertiary,False,5367,False,False,cellular,2.0,6.0,80,1,92,1,failure,False,39936,adulto casado,adulto universitario
30,housemaid,married,secondary,False,533,True,False,cellular,2.0,6.0,212,1,-1,0,,False,39937,adulto casado,adulto no universitario
38,blue-collar,married,secondary,False,2467,False,False,cellular,2.0,6.0,192,1,-1,0,,True,39938,adulto casado,adulto no universitario
39,management,single,tertiary,False,3797,False,False,cellular,2.0,6.0,96,2,-1,0,,False,39939,adulto soltero,adulto universitario
38,admin.,single,secondary,False,626,False,False,cellular,2.0,6.0,132,4,-1,0,,False,39941,adulto soltero,adulto no universitario
35,technician,married,tertiary,False,1354,False,False,cellular,2.0,6.0,250,2,-1,0,,True,39943,adulto casado,adulto universitario
30,management,married,tertiary,False,942,False,False,cellular,2.0,6.0,146,2,-1,0,,False,39944,adulto casado,adulto universitario
34,admin.,single,secondary,False,0,True,False,cellular,2.0,6.0,189,2,-1,0,,False,39945,adulto soltero,adulto no universitario
34,admin.,married,tertiary,False,21,False,True,cellular,2.0,6.0,269,1,92,2,failure,False,39946,adulto casado,adulto universitario
35,technician,divorced,secondary,False,2823,True,False,cellular,2.0,6.0,102,4,96,2,failure,False,39947,otros,adulto no universitario
34,unemployed,married,secondary,False,978,False,False,cellular,3.0,6.0,262,2,71,1,success,True,39954,adulto casado,adulto no universitario
32,self-employed,married,secondary,False,409,False,False,cellular,3.0,6.0,115,2,86,2,success,True,39956,adulto casado,adulto no universitario
30,student,single,secondary,False,155,False,False,cellular,3.0,6.0,206,3,-1,0,,False,39957,adulto soltero,adulto no universitario
30,management,married,tertiary,False,2694,False,False,cellular,3.0,6.0,192,1,-1,0,,False,39963,adulto casado,adulto universitario
34,management,married,tertiary,False,1870,True,False,cellular,3.0,6.0,68,1,-1,0,,False,39965,adulto casado,adulto universitario
38,housemaid,single,tertiary,False,0,False,False,cellular,3.0,6.0,137,3,-1,0,,False,39968,adulto soltero,adulto universitario
33,management,divorced,tertiary,False,2240,False,False,cellular,3.0,6.0,198,1,-1,0,,True,39971,otros,adulto universitario
34,technician,married,tertiary,False,127,False,False,cellular,3.0,6.0,117,1,-1,0,,True,39973,adulto casado,adulto universitario
39,admin.,married,secondary,False,150,False,False,cellular,3.0,6.0,296,4,-1,0,,True,39977,adulto casado,adulto no universitario
36,unemployed,married,tertiary,False,7222,True,False,cellular,3.0,6.0,86,1,-1,0,,False,39978,adulto casado,adulto universitario
31,technician,single,tertiary,False,882,False,False,cellular,3.0,6.0,411,1,-1,0,,True,39979,adulto soltero,adulto universitario
37,management,married,tertiary,False,865,True,False,cellular,3.0,6.0,101,1,-1,0,,False,39981,adulto casado,adulto universitario
31,student,single,secondary,False,216,False,False,cellular,3.0,6.0,138,1,-1,0,,False,39982,adulto soltero,adulto no universitario
34,management,married,tertiary,False,3402,False,False,cellular,3.0,6.0,88,2,-1,0,,False,39984,adulto casado,adulto universitario
39,technician,married,tertiary,False,794,False,False,telephone,3.0,6.0,116,2,121,1,failure,False,39986,adulto casado,adulto universitario
38,technician,married,tertiary,False,34,False,True,cellular,3.0,6.0,88,1,-1,0,,False,39988,adulto casado,adulto universitario
33,services,single,tertiary,False,1268,True,False,cellular,3.0,6.0,2219,1,28,2,failure,False,39992,adulto soltero,adulto universitario
32,management,married,tertiary,False,3154,False,False,cellular,3.0,6.0,126,1,44,4,failure,False,39994,adulto casado,adulto universitario
35,management,married,tertiary,False,3109,True,False,cellular,3.0,6.0,467,1,-1,0,,False,39995,adulto casado,adulto universitario
30,management,single,tertiary,False,3340,False,False,cellular,3.0,6.0,238,3,-1,0,,True,39997,adulto soltero,adulto universitario
34,management,married,tertiary,False,1047,False,False,cellular,3.0,6.0,342,1,90,7,other,False,39999,adulto casado,adulto universitario
38,technician,married,secondary,False,1442,True,False,cellular,3.0,6.0,113,1,119,1,failure,False,40000,adulto casado,adulto no universitario
32,services,single,tertiary,False,785,False,False,cellular,3.0,6.0,273,1,-1,0,,False,40005,adulto soltero,adulto universitario
39,blue-collar,single,tertiary,False,48,False,False,cellular,3.0,6.0,539,1,-1,0,,True,40006,adulto soltero,adulto universitario
39,management,married,tertiary,False,5142,False,False,cellular,3.0,6.0,157,1,-1,0,,False,40008,adulto casado,adulto universitario
37,technician,married,secondary,False,6384,True,True,cellular,3.0,6.0,254,1,96,2,failure,False,40010,adulto casado,adulto no universitario
30,admin.,married,tertiary,False,4168,False,False,cellular,3.0,6.0,198,1,-1,0,,False,40012,adulto casado,adulto universitario
36,technician,married,tertiary,False,1731,True,False,cellular,3.0,6.0,74,3,-1,0,,False,40017,adulto casado,adulto universitario
33,admin.,single,secondary,False,16,True,True,cellular,3.0,6.0,102,1,-1,0,,False,40018,adulto soltero,adulto no universitario
30,technician,single,secondary,False,853,False,False,cellular,3.0,6.0,343,1,-1,0,,False,40022,adulto soltero,adulto no universitario
39,unemployed,married,tertiary,False,201,False,False,cellular,3.0,6.0,699,1,119,1,failure,True,40024,adulto casado,adulto universitario
34,blue-collar,married,secondary,False,398,True,False,cellular,3.0,6.0,161,2,-1,0,,False,40027,adulto casado,adulto no universitario
36,technician,divorced,secondary,False,3158,True,False,cellular,3.0,6.0,144,2,-1,0,,True,40035,otros,adulto no universitario
39,technician,married,tertiary,False,1293,False,False,cellular,3.0,6.0,140,2,-1,0,,True,40037,adulto casado,adulto universitario
33,management,single,tertiary,False,1439,True,False,cellular,3.0,6.0,178,2,-1,0,,False,40038,adulto soltero,adulto universitario
32,blue-collar,married,secondary,False,889,True,False,cellular,3.0,6.0,1076,2,85,3,other,True,40040,adulto casado,adulto no universitario
33,technician,single,secondary,False,781,True,False,cellular,3.0,6.0,266,1,27,1,failure,False,40042,adulto soltero,adulto no universitario
38,management,married,tertiary,False,7255,True,False,cellular,3.0,6.0,78,2,44,2,failure,False,40043,adulto casado,adulto universitario
30,management,single,tertiary,False,596,False,False,cellular,4.0,6.0,125,2,-1,0,,False,40051,adulto soltero,adulto universitario
34,technician,married,secondary,False,114,True,True,cellular,4.0,6.0,153,1,309,3,other,False,40052,adulto casado,adulto no universitario
35,services,married,secondary,False,52,True,False,cellular,4.0,6.0,328,2,94,4,success,True,40054,adulto casado,adulto no universitario
37,management,married,tertiary,False,108,True,True,cellular,4.0,6.0,262,2,-1,0,,True,40055,adulto casado,adulto universitario
36,unemployed,married,secondary,False,352,True,False,cellular,4.0,6.0,94,2,-1,0,,False,40058,adulto casado,adulto no universitario
37,services,single,secondary,False,1045,False,False,cellular,4.0,6.0,106,1,79,3,success,False,40059,adulto soltero,adulto no universitario
33,management,single,tertiary,False,506,False,False,cellular,4.0,6.0,176,1,91,2,success,False,40060,adulto soltero,adulto universitario
33,technician,single,tertiary,False,154,False,False,cellular,4.0,6.0,111,2,78,2,failure,False,40063,adulto soltero,adulto universitario
36,management,single,tertiary,False,1027,True,False,cellular,4.0,6.0,151,1,-1,0,,False,40065,adulto soltero,adulto universitario
34,admin.,married,secondary,False,613,True,False,cellular,4.0,6.0,80,1,-1,0,,False,40067,adulto casado,adulto no universitario
39,admin.,single,tertiary,False,22086,False,False,cellular,4.0,6.0,160,1,-1,0,,True,40069,adulto soltero,adulto universitario
33,technician,single,tertiary,False,317,True,False,cellular,4.0,6.0,323,1,80,14,other,True,40073,adulto soltero,adulto universitario
32,management,married,tertiary,False,4945,False,False,cellular,4.0,6.0,160,1,119,2,other,True,40075,adulto casado,adulto universitario
30,management,married,tertiary,False,419,True,False,cellular,4.0,6.0,194,1,-1,0,,True,40078,adulto casado,adulto universitario
30,management,single,tertiary,False,4,True,False,cellular,4.0,6.0,105,1,-1,0,,False,40079,adulto soltero,adulto universitario
38,technician,single,secondary,False,1130,False,False,cellular,4.0,6.0,96,2,98,1,success,True,40080,adulto soltero,adulto no universitario
38,entrepreneur,divorced,secondary,False,1190,True,False,cellular,4.0,6.0,81,2,391,3,failure,True,40083,otros,adulto no universitario
31,services,married,secondary,False,447,False,False,cellular,4.0,6.0,327,3,77,3,success,True,40085,adulto casado,adulto no universitario
35,blue-collar,married,secondary,False,563,False,True,cellular,4.0,6.0,147,1,119,3,failure,True,40086,adulto casado,adulto no universitario
31,unemployed,married,secondary,False,6,False,False,cellular,4.0,6.0,121,4,-1,0,,True,40087,adulto casado,adulto no universitario
37,technician,married,tertiary,False,549,False,False,cellular,4.0,6.0,217,2,94,1,success,False,40090,adulto casado,adulto universitario
34,technician,married,tertiary,False,932,True,False,cellular,4.0,6.0,218,1,-1,0,,False,40092,adulto casado,adulto universitario
38,management,married,tertiary,False,1988,True,False,cellular,4.0,6.0,422,1,79,4,other,False,40093,adulto casado,adulto universitario
31,management,single,tertiary,False,617,False,False,cellular,4.0,6.0,1161,1,97,2,success,True,40094,adulto soltero,adulto universitario
38,services,single,tertiary,False,5265,False,False,cellular,4.0,6.0,352,1,-1,0,,False,40097,adulto soltero,adulto universitario
34,services,married,secondary,False,2918,False,True,cellular,4.0,6.0,246,1,196,2,success,True,40098,adulto casado,adulto no universitario
32,management,single,tertiary,False,252,False,False,cellular,4.0,6.0,216,2,-1,0,,False,40101,adulto soltero,adulto universitario
30,management,single,tertiary,False,3384,False,False,cellular,4.0,6.0,578,2,-1,0,,True,40103,adulto soltero,adulto universitario
34,admin.,single,secondary,False,303,False,False,cellular,4.0,6.0,282,3,126,3,failure,True,40104,adulto soltero,adulto no universitario
30,admin.,married,secondary,False,779,True,False,cellular,4.0,6.0,156,2,17,3,other,False,40105,adulto casado,adulto no universitario
31,management,single,tertiary,False,623,False,False,cellular,4.0,6.0,117,1,-1,0,,False,40115,adulto soltero,adulto universitario
35,admin.,divorced,secondary,False,1085,False,False,cellular,5.0,6.0,199,1,86,7,success,True,40129,otros,adulto no universitario
31,blue-collar,married,primary,False,1644,False,False,cellular,5.0,6.0,247,3,-1,0,,False,40134,adulto casado,adulto no universitario
33,management,single,tertiary,False,0,False,False,telephone,5.0,6.0,109,1,-1,0,,False,40135,adulto soltero,adulto universitario
34,services,single,tertiary,False,88,False,False,cellular,5.0,6.0,206,1,99,1,failure,False,40138,adulto soltero,adulto universitario
36,management,single,tertiary,False,2163,False,False,cellular,5.0,6.0,317,1,-1,0,,False,40142,adulto soltero,adulto universitario
34,blue-collar,single,secondary,False,215,False,False,cellular,5.0,6.0,329,1,94,3,success,False,40149,adulto soltero,adulto no universitario
37,blue-collar,married,secondary,False,4321,False,False,cellular,5.0,6.0,657,1,-1,0,,True,40150,adulto casado,adulto no universitario
30,technician,single,tertiary,False,0,True,False,cellular,5.0,6.0,159,2,-1,0,,True,40153,adulto soltero,adulto universitario
35,management,single,tertiary,False,471,False,False,cellular,5.0,6.0,276,2,-1,0,,True,40154,adulto soltero,adulto universitario
30,management,single,tertiary,False,2419,False,True,cellular,5.0,6.0,213,2,-1,0,,False,40155,adulto soltero,adulto universitario
35,housemaid,single,primary,False,745,False,False,telephone,5.0,6.0,522,3,-1,0,,True,40158,adulto soltero,adulto no universitario
38,management,married,tertiary,False,1187,True,True,cellular,5.0,6.0,76,2,123,1,failure,False,40159,adulto casado,adulto universitario
31,admin.,single,tertiary,False,516,False,False,cellular,5.0,6.0,227,1,-1,0,,False,40160,adulto soltero,adulto universitario
31,management,single,tertiary,False,924,False,False,cellular,5.0,6.0,207,2,98,1,success,True,40164,adulto soltero,adulto universitario
34,technician,married,secondary,False,657,False,False,cellular,5.0,6.0,263,2,-1,0,,False,40165,adulto casado,adulto no universitario
35,management,married,tertiary,False,697,False,False,cellular,5.0,6.0,57,2,304,1,failure,False,40166,adulto casado,adulto universitario
30,unemployed,single,tertiary,False,1159,False,False,telephone,5.0,6.0,366,1,-1,0,,True,40171,adulto soltero,adulto universitario
31,blue-collar,married,secondary,False,1766,False,True,cellular,5.0,6.0,166,2,-1,0,,True,40173,adulto casado,adulto no universitario
31,admin.,married,secondary,False,389,True,False,cellular,5.0,6.0,89,2,-1,0,,False,40174,adulto casado,adulto no universitario
31,unemployed,single,secondary,False,582,True,False,cellular,5.0,6.0,548,2,-1,0,,True,40176,adulto soltero,adulto no universitario
39,management,married,tertiary,False,1241,True,False,cellular,5.0,6.0,138,2,-1,0,,False,40179,adulto casado,adulto universitario
38,blue-collar,married,secondary,False,1391,True,False,telephone,5.0,6.0,614,2,-1,0,,False,40180,adulto casado,adulto no universitario
33,admin.,single,secondary,False,4713,False,False,cellular,5.0,6.0,110,2,-1,0,,False,40182,adulto soltero,adulto no universitario
36,services,married,primary,False,92,True,False,cellular,5.0,6.0,244,7,-1,0,,True,40185,adulto casado,adulto no universitario
33,technician,single,secondary,False,66,False,False,cellular,5.0,6.0,157,2,-1,0,,True,40186,adulto soltero,adulto no universitario
36,management,married,tertiary,False,361,False,False,cellular,5.0,6.0,200,2,-1,0,,False,40190,adulto casado,adulto universitario
36,blue-collar,divorced,secondary,False,64,False,False,cellular,8.0,6.0,143,2,-1,0,,False,40191,otros,adulto no universitario
35,admin.,married,tertiary,False,948,True,False,cellular,8.0,6.0,86,1,-1,0,,False,40195,adulto casado,adulto universitario
37,self-employed,single,tertiary,False,1758,False,False,cellular,8.0,6.0,98,2,-1,0,,False,40196,adulto soltero,adulto universitario
37,,single,tertiary,False,0,False,False,cellular,8.0,6.0,257,2,97,1,success,True,40197,adulto soltero,adulto universitario
31,technician,single,tertiary,False,252,False,False,cellular,8.0,6.0,107,3,-1,0,,True,40201,adulto soltero,adulto universitario
38,management,married,tertiary,False,1354,True,False,cellular,8.0,6.0,127,3,130,2,failure,False,40202,adulto casado,adulto universitario
